sequence,hf_prediction,hf_predicted_score
Is justin Bieber left singing,1,0.752566933631897
It' July 2023. Let Us see how many are still watching this 💙,1,0.9781916737556458
This Ossame,0,0.8861485719680786
Only now realize that this song is bigger than me,0,0.5342018008232117
Any one in 2023❤,1,0.9958048462867737
Nice bro super thanks 👌,1,0.9983514547348022
Malayalli undo😊,1,0.9461179971694946
The good old days,1,0.9852016568183899
"TJIENODFJOD,",1,0.6445521116256714
Bro is papeto lendo,1,0.8162097930908203
😂😂,1,0.6931127905845642
0:45,0,0.5945709943771362
wake up every day to turn this song of,1,0.920013964176178
forte baby baby,1,0.8454710841178894
Justin was in fact him 🗣️‼️,1,0.8232607841491699
This song is still ass 💀,0,0.9509530663490295
🎉🎉🎉,1,0.9967914819717407
Legendry sang.... love from INDIA 🇮🇳,1,0.9951672554016113
"Lyrics Oh, woah Oh, woah Oh, woah You know you love me, know you care Just shout whenever, and will be there You are my love, you are my heart And we will never, ever, ever be apart Are we an item? Girl, quit playing! We are just friends? What are you saying? Said there' another and looked right in my eyes My first love broke my heart for the first time And was like Baby, baby, baby, ooh, like Baby, baby, baby, no, like Baby, baby, baby, ooh Thought you' always be mine, mine Baby, baby, baby, ooh, like Baby, baby, baby, no, like Baby, baby, baby, ooh Thought you' always be mine, mine Oh, for you, would have done whatever And just can' believe we ain' together And want to play it cool, but ' losing you will buy you anything, will buy you any ring And ' in pieces, baby, fix me And just shake me till you wake me from this bad dream ' going down, down, down, down And just can' believe my first love won' be around And ' like Baby, baby, baby, ooh, like Baby, baby, baby, no, like Baby, baby, baby, ooh Thought you' always be mine, mine Baby, baby, baby, ooh, like Baby, baby, baby, no, like Baby, baby, baby, ooh Thought you' always be mine, mine Luda! When was thirteen, had my first love There was nobody that compared to my baby And nobody came to between us or could ever come above She had me going crazy, oh, was starstruck She woke me up daily, don' need no Starbucks She make my heart pound skip beat when see her in the street and At school, on the playground But really want to see her on the weekend She knows she got me dazing Because she was so amazing And now my heart is breaking But just keep on saying Baby, baby, baby, ooh,like Baby, baby, baby, no, like Baby, baby, baby, ooh Thought you' always be mine, mine Baby, baby, baby, ooh, like Baby, baby, baby, no, like Baby, baby, baby, ooh Thought you' always be mine, mine ' gone (Yeah, yeah, yeah) (Yeah, yeah, yeah) Now ' all gone (Yeah, yeah, yeah) (Yeah, yeah, yeah) Now ' all gone (Yeah, yeah, yeah) (Yeah, yeah, yeah) Now ' all gone (gone, gone, gone) ' gone",0,0.8359736800193787
2023 anyone?,0,0.5825445652008057
This ear rape should have been taken down after it was put up,0,0.9922112822532654
For those asking it' now at 15M dislikes,0,0.9953823089599609
this white boy CANNOT dance😂😂🔥 like if agree edit: thanks for the likes guys!,1,0.840934693813324
"Hi 👋, 2023 and am back here😊",1,0.9780794382095337
"now, this video feel so old. that dance showdown in th eclub. LMAO 🤣🤣🤣",0,0.9485357403755188
Once it was most disliked song .,0,0.9896458387374878
Love you justen 😊❤❤❤,1,0.9980425834655762
Still listening 2023 From Bangladesh 🇧🇩,1,0.66315758228302
we are just friends what are sayinnn,1,0.7834354043006897
An old flame (first love) is UNFORGETTABLE.. ❤️,1,0.9920333027839661
am really sorry,0,0.9876728653907776
"Shit used to be the most disliked vid on YouTube, now cannot see the count 🧐",0,0.9917186498641968
can' understand why hates Justin 🙂 But he is best singer in my world 🌎🌍,1,0.8124197125434875
It’ July 2023 and thought would be the only one still here 💀,1,0.9513876438140869
Its July 2023 ❤,1,0.9964874386787415
"If got to work with luda at that age, would have been so starstruck",1,0.814337432384491
You know you love me,1,0.9966531991958618
2023 anyone?❤🥰,1,0.9946242570877075
Dawg is that drake at 2:02,0,0.5419045090675354
te AMO JUSTIN,1,0.8498525619506836
"You know you love me, know you care (Yo, uh-huh) Just shout whenever and will be there (Yo, uh-huh) You are my love, you are my heart (Yo, uh-huh) And we will never, ever, ever be apart (Yo, uh-huh) Are we an item? Girl, quit playin' (Yo, uh-huh) We are just friends, what are you sayin'? (Yo, uh-huh) Said, ""There' another"" and looked right in my eyes (Yo, uh-huh) My first love broke my heart for the first time, and was like (Yo, uh-huh) [Chorus: Justin Bieber] Baby, baby, baby, oh Like baby, baby, baby, no Like baby, baby, baby, oh Thought you' always be mine, mine Baby, baby, baby, oh Like baby, baby, baby, no Like baby, baby, baby, oh Thought you' always be mine, mine [Verse 2: Justin Bieber & Ludacris] Oh, for you, would have done whatever (Yo, uh-huh) And just can' believe we ain' together (Yo, uh-huh) And want to play it cool, but ' losin' you (Yo, uh-huh) will buy you anything, will buy you any ring (Yo, uh-huh) And ' in pieces, baby, fix me (Yo, uh-huh) And just shake me till you wake me from this bad dream (Yo, uh-huh) ' going down, down, down, down (Yo, uh-huh) And just can' believe my first love won' be around, and ' like [Chorus: Justin Bieber] Baby, baby, baby, oh Like baby, baby, baby, no Like baby, baby, baby, oh Thought you' always be mine, mine Baby, baby, baby, oh Like baby, baby, baby, no Like baby, baby, baby, oh Thought you' always be mine, mine (Luda) When was thirteen, had my first love There was nobody that compared to my baby, and nobody came between us nor could ever come above She had me going crazy, oh, was starstruck She woke me up daily, don' need no Starbucks (Woo) She made my heart pound, and skip beat When see her in the street And at school on the playground, but really want to see her on the weekend She knows she got me dazing Because she was so amazing And now my heart is breaking But just keep on saying [Justin Bieber:] Baby, baby, baby, oh Like baby, baby, baby, no Like baby, baby, baby, oh Thought you' always be mine, mine Baby, baby, baby, oh Like baby, baby, baby, no Like baby, baby, baby, oh Thought you' always be mine, mine ' gone (Yeah-yeah-yeah, yeah-yeah-yeah) Now ' all gone (Yeah-yeah-yeah, yeah-yeah-yeah) Now ' all gone (Yeah-yeah-yeah, yeah-yeah-yeah) Now ' all gone (Gone, gone, gone, gone), ' gone",0,0.8445327281951904
Bieber era never gets old,1,0.9739508032798767
So we all just going back for this hit?,0,0.7829205989837646
Loved........hated on......most loved now......we really can' make up our minds,1,0.9370859861373901
did anyone know this video has over 10m or 11m dislikes? (not trying to be rude but if no one likes this comment will delete it),0,0.9939714074134827
"Late 2000s Justin Bieber looks like one of those little shits in those ""FaMiLy VlOgS"" videos that you just want to bully and beat the shit out of",0,0.9827432632446289
Good🎉🎉🎉🎉🎉❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤🎉🎉🎉🎉🎉🎉,1,0.999050498008728
see myself as you,1,0.9609829783439636
😊,1,0.993754506111145
this song is awesome,1,0.9966428279876709
"Hello, ' from Indonesia, where are you from?",1,0.6913267970085144
what quality of video 13 years passed still,0,0.7452148795127869
Very nice song.,1,0.9969508647918701
love this song its my favorite 🧡❤❤❤❤❤,1,0.9982091188430786
Drake is in the video. What pus pus,0,0.922471821308136
2023 6 29😊,1,0.99479079246521
He strong at IU,1,0.983203113079071
One time come to malaysia,1,0.6531931757926941
Nice song,1,0.9952709674835205
This song will never be old! ❤,1,0.9976027607917786
2023 ?,0,0.6837695837020874
miss the time when first hear this song on FM radio in 2010. Now ’ old sigh. Miss the time that ’ in high school,0,0.8733904957771301
"😊Justin inspired me to go all in with my music . He was just like me , an artist trying to get heard .And now he' on top. It' happening for me , and ' not stopping when it does !❤",1,0.9975871443748474
Just listen now days about yourself from Facebook videos (Project nightfalls) and back to your YouTube channel... Huge love from Pakistan and stay strong dear😊,1,0.9952524304389954
Nostalgia,1,0.9829908013343811
"like Justin' songs, but don' really listen to him. Not to be rude, always thought women sang this 😭 never saw the music video or heard that it was him.",0,0.9695196151733398
"Wow 3,000,000,000 🔥",0,0.9954950213432312
💘🖤,1,0.9965896010398865
2024 😊,1,0.9921203851699829
my name is alaa and love this song ooooooooooooooooooooooooooohhhhhhhhhhhhhhhhhhhhhhhhhhhh,1,0.9858523011207581
Justin Bieber awesome,1,0.9952220320701599
"Wait, people actually like this song?",1,0.9787372350692749
"At my 31st year, ' getting the chill feeling, being bachelor",0,0.9773764610290527
like your Beats and your record.,1,0.9885441064834595
white baby oh ... white baby ... bay.... bee 💋,1,0.9570594429969788
Male adulthood is when you realize this actually goes hard,0,0.9531711339950562
"Good morning, Tennessee",1,0.9858485460281372
Best part 3:38,1,0.989071786403656
JUSTINNNNN ❤,1,0.9978952407836914
Childhood memories unlocked ❤,1,0.9971030950546265
Better than rap shit,1,0.9892889261245728
I Am sorry for hating you are songs fire,0,0.989094078540802
This song it' are Amazing ❤ Love you❤,1,0.9978951811790466
He sounds lika 10 year old girl.,0,0.9548033475875854
"Man ' old, he' old too . Taylor,JB, Akon, MJ. That was my playlist back in early 2010s. These days stll listen to Taylor as 28yo dude.",0,0.9069974422454834
"Not to be rude, but he sounds like woman.",0,0.9680067896842957
So many years and still jamming to this songs after few beers,1,0.9575110077857971
"Lol hate this guy for no reason back in the days, but today love this song coz every club plays this song hahaha",1,0.5014767050743103
this song older than me.,0,0.5104150176048279
I Am here so can continue my hatred and dislike for this song and the lil guy forever,0,0.9955028295516968
Justin Bieber get chingy on your album and make video to the song,0,0.8274410367012024
❤❤ make more videos love it,1,0.9984457492828369
🏳️‍🌈?,1,0.993282675743103
beliebers hit like button,1,0.9658089876174927
We always love you!!!Belieber forever❤❤️❤️,1,0.9972248673439026
Very good song but that ludacris is more,1,0.9634778499603271
"hope you getting better King, you still have so much to offer this universe 🙌🏿❤️✅",1,0.9975776076316833
Gatooooo,1,0.993215024471283
This girl is so pretty ❤,1,0.9980142712593079
The auto tune though,1,0.784808337688446
"Justin Bieber remains the greatest singer in history, no matter how time passes, and no matter what happens, the heart will remain. love you, Justin",1,0.993520975112915
beautiful song,1,0.9936484098434448
Singer in the car sent me here. 😅,0,0.6213172078132629
"Oh, woah Oh, woah Oh, woah You know you love me, know you care Just shout whenever, and will be there You are my love, you are my heart And we will never, ever, ever be apart Are we an item? Girl, quit playing! We are just friends? What are you saying? Said there' another and looked right in my eyes My first love broke my heart for the first time And was like Baby, baby, baby, ooh, like Baby, baby, baby, no, like Baby, baby, baby, ooh Thought you' always be mine, mine Baby, baby, baby, ooh, like Baby, baby, baby, no, like Baby, baby, baby, ooh Thought you' always be mine, mine Oh, for you, would have done whatever And just can' believe we ain' together And want to play it cool, but ' losing you will buy you anything, will buy you any ring And ' in pieces, baby, fix me And just shake me till you wake me from this bad dream ' going down, down, down, down And just can' believe my first love won' be around And ' like Baby, baby, baby, ooh, like Baby, baby, baby, no, like Baby, baby, baby, ooh Thought you' always be mine, mine Baby, baby, baby, ooh, like Baby, baby, baby, no, like Baby, baby, baby, ooh Thought you' always be mine, mine Luda! When was thirteen, had my first love There was nobody that compared to my baby And nobody came to between us or could ever come above She had me going crazy, oh, was starstruck She woke me up daily, don' need no Starbucks She make my heart pound skip beat when see her in the street and At school, on the playground But really want to see her on the weekend She knows she got me dazing Because she was so amazing And now my heart is breaking But just keep on saying Baby, baby, baby, ooh,like Baby, baby, baby, no, like Baby, baby, baby, ooh Thought you' always be mine, mine Baby, baby, baby, ooh, like Baby, baby, baby, no, like Baby, baby, baby, ooh Thought you' always be mine, mine ' gone (Yeah, yeah, yeah) (Yeah, yeah, yeah) Now ' all gone (Yeah, yeah, yeah) (Yeah, yeah, yeah) Now ' all gone (Yeah, yeah, yeah) (Yeah, yeah, yeah) Now ' all gone (gone, gone, gone) ' gone",0,0.8370051383972168
